tour,player_name,serve_pts,serve_pts_won,return_pts,return_pts_won,serve_win_pct,return_win_pct,total_win_pct,ras_slow,ras_medium,ras_fast,n_slow,n_medium,n_fast,body_return_pts,cluster,PC1,PC2
WTA,Camila Giorgi,1771,990,1759,723,0.5590062111801242,0.41102899374644686,0.48526912181303117,0.9285714285714286,0.9295774647887324,0.9026548672566371,126.0,142.0,226.0,494.0,6.0,-0.6964918264756532,-0.4326046646917992
WTA,Caroline Garcia,2815,1718,2853,1153,0.6103019538188277,0.4041359971959341,0.5065278757939309,0.9333333333333333,0.9157894736842105,0.9322916666666666,375.0,380.0,384.0,1139.0,4.0,-0.5364767909796049,-0.6347381097299556
WTA,Caroline Wozniacki,2274,1374,2440,1106,0.604221635883905,0.4532786885245902,0.5260924904539669,0.9565217391304348,0.9757869249394673,0.9505494505494505,391.0,413.0,364.0,1168.0,1.0,0.8183320552006514,-0.45314280369702886
WTA,CoCo Vandeweghe,1107,692,1145,439,0.6251129177958447,0.3834061135371179,0.5022202486678508,0.9360730593607306,0.8952380952380953,0.9166666666666666,219.0,210.0,192.0,621.0,4.0,-0.9334158797596475,-0.3736368448352887
WTA,Coco Gauff,2182,1341,2357,1055,0.6145737855178736,0.44760288502333473,0.5278695747962107,0.9686684073107049,0.9441624365482234,0.9489194499017681,383.0,394.0,509.0,1286.0,3.0,0.5380673491573686,-0.13184806469795668
WTA,Danielle Collins,2128,1271,1976,804,0.5972744360902256,0.4068825910931174,0.5056042884990254,0.954954954954955,0.9336283185840708,0.9695121951219512,222.0,226.0,328.0,776.0,4.0,0.3862103846217061,-0.6229450405402104
WTA,Daria Gavrilova,1028,578,1055,461,0.5622568093385214,0.4369668246445498,0.4987998079692751,0.9491525423728814,0.991869918699187,0.9469026548672567,118.0,123.0,113.0,354.0,1.0,0.90060511986906,-0.5923612065445121
WTA,Daria Kasatkina,2480,1341,2395,1112,0.540725806451613,0.4643006263048017,0.5031794871794871,0.9724137931034482,0.9700996677740864,0.9732441471571907,290.0,301.0,299.0,890.0,1.0,1.188698633923593,-0.3625809891922084
WTA,Dayana Yastremska,1353,766,1313,551,0.5661492978566149,0.41964965727341963,0.4939984996249062,0.9182389937106918,0.9672131147540983,0.9642857142857143,159.0,122.0,112.0,393.0,1.0,0.2680084071672806,-1.381035937937188
WTA,Dominika Cibulkova,1391,797,1236,552,0.5729690869877786,0.44660194174757284,0.5135135135135135,0.9608695652173913,0.8963730569948186,0.912621359223301,230.0,193.0,206.0,629.0,4.0,-0.5924631116292002,0.18172041016653007
WTA,Donna Vekic,2867,1765,2951,1201,0.615626089989536,0.40698068451372416,0.5097971811619113,0.9644012944983819,0.9697986577181208,0.963963963963964,309.0,298.0,333.0,940.0,1.0,0.9782605717469425,-0.4266076036883281
WTA,E. Mertens,1365,814,1451,697,0.5963369963369963,0.48035837353549277,0.5365767045454546,,,,,,,,,,
WTA,E. Svitolina,1137,661,1171,549,0.5813544415127528,0.46883005977796754,0.524263431542461,,,,,,,,,,
WTA,Ekaterina Alexandrova,2029,1159,1977,838,0.571217348447511,0.4238745574102175,0.49850224663005493,0.9288389513108615,0.93359375,0.9320987654320988,267.0,256.0,162.0,685.0,4.0,-0.3549211626429392,-0.7550015637047719
WTA,Ekaterina Makarova,1106,658,1129,485,0.5949367088607594,0.4295837023914969,0.5114093959731544,0.9536423841059603,0.9379310344827586,0.9570552147239264,151.0,145.0,163.0,459.0,4.0,0.3081557008464136,-0.521265755771639
WTA,Elena Rybakina,2082,1341,2173,945,0.6440922190201729,0.43488265071329957,0.5372502937720329,0.9963503649635036,0.9693877551020408,0.9438202247191011,274.0,294.0,356.0,924.0,3.0,1.248623786324739,0.45497379931637466
WTA,Elina Svitolina,4084,2513,4131,1837,0.6153281096963761,0.4446865165819414,0.5295191722458916,0.9698340874811463,0.9489795918367347,0.9570815450643777,663.0,588.0,699.0,1950.0,1.0,0.7006309385646478,-0.20474374876820428
