tour,player_name,serve_pts,serve_pts_won,return_pts,return_pts_won,serve_win_pct,return_win_pct,total_win_pct,ras_slow,ras_medium,ras_fast,n_slow,n_medium,n_fast,body_return_pts,cluster,PC1,PC2
ATP,Marin Cilic,4438,2960,4565,1757,0.6669671022983326,0.38488499452354874,0.5239364656225702,0.9290123456790124,0.9210526315789473,0.871841155234657,648.0,722.0,554.0,1924.0,6.0,-1.1038985407695396,-0.07316304526944303
ATP,Marton Fucsovics,2936,1817,2951,1095,0.6188692098092643,0.37106065740426974,0.4946492271105826,0.9647058823529412,0.9506172839506173,0.8803088803088803,255.0,243.0,259.0,757.0,6.0,-0.08539654500987406,0.524225046548
ATP,Matteo Berrettini,4718,3254,4726,1624,0.6896990250105978,0.34363097757088445,0.5165184243964421,0.947129909365559,0.9284578696343402,0.9169184290030211,662.0,629.0,662.0,1953.0,4.0,-0.3036285798613874,-0.2023999704309809
ATP,Maxime Cressy,998,680,1000,304,0.6813627254509018,0.304,0.4924924924924925,0.9418604651162791,0.9404761904761905,0.9416058394160584,86.0,168.0,137.0,391.0,4.0,0.02332258957271931,-0.6006625004060426
ATP,Maximilian Marterer,1199,754,1080,296,0.6288573811509591,0.2740740740740741,0.46072838964458096,0.9555555555555556,0.9285714285714286,0.8571428571428571,45.0,70.0,84.0,199.0,6.0,-0.7497418055635069,0.6240562439029941
ATP,Michael Mmoh,1170,765,1134,353,0.6538461538461539,0.31128747795414463,0.4852430555555556,0.9125,0.8888888888888888,0.8979591836734694,80.0,99.0,98.0,277.0,0.0,-1.5468962296408142,-0.646786834149187
ATP,Mikael Ymer,1199,740,1312,485,0.6171809841534612,0.3696646341463415,0.48785344484269216,0.9805825242718447,0.98,0.8850574712643678,103.0,100.0,87.0,290.0,3.0,0.6043335826683534,0.7524505074733684
ATP,Mikhail Kukushkin,2442,1501,2346,893,0.6146601146601146,0.38064791133844844,0.5,0.9172413793103448,0.956140350877193,0.8012422360248447,145.0,114.0,161.0,420.0,6.0,-1.4599385758632208,0.3958017002980985
ATP,Milos Raonic,3359,2435,3567,1225,0.7249181303959512,0.34342584805158394,0.5284435460583309,0.9027237354085603,0.8609865470852018,0.86875,257.0,446.0,480.0,1183.0,0.0,-2.3601910894052622,-0.48430001712069815
ATP,Miomir Kecmanovic,2369,1495,2483,945,0.6310679611650486,0.3805879983890455,0.5028854080791426,0.965,0.940677966101695,0.9553571428571429,200.0,118.0,112.0,430.0,4.0,0.49699004094452315,-0.27225723022380494
ATP,Mischa Zverev,1462,919,1558,591,0.6285909712722298,0.3793324775353017,0.5,0.9523809523809523,0.8888888888888888,0.8317757009345794,147.0,135.0,107.0,389.0,5.0,-1.594447608866168,0.9006510139929587
ATP,N Djokovic,2093,1414,2143,934,0.6755852842809364,0.4358376108259449,0.554296506137866,,,,,,,,,,
ATP,N. Basilashvili,1371,836,1211,439,0.6097738876732313,0.3625103220478943,0.4938032532920217,,,,,,,,,,
ATP,N. Djokovic,2631,1826,2999,1322,0.694032687191182,0.44081360453484497,0.5591474245115453,,,,,,,,,,
ATP,N. Kyrgios,1102,791,1088,329,0.7177858439201452,0.3023897058823529,0.5114155251141552,,,,,,,,,,
ATP,Nick Kyrgios,3507,2407,3501,1167,0.6863416025092672,0.3333333333333333,0.5099885844748858,0.9398496240601504,0.9122486288848263,0.9035250463821892,399.0,547.0,539.0,1485.0,6.0,-0.7654099365743726,-0.18014681226596221
ATP,Nicolas Jarry,1980,1298,1982,646,0.6555555555555556,0.32593340060544906,0.4906612821807168,0.9696969696969697,0.9904761904761905,0.8944723618090452,132.0,105.0,199.0,436.0,3.0,0.6813468176201206,0.40718591817583727
ATP,Nikoloz Basilashvili,2680,1620,2584,922,0.6044776119402985,0.3568111455108359,0.48290273556231,0.8884120171673819,0.8138297872340425,0.783068783068783,233.0,188.0,189.0,610.0,0.0,-4.049364381770736,0.23235532915336984
ATP,Novak Djokovic,8174,5700,8892,3720,0.6973330070956691,0.4183535762483131,0.5519746865111919,0.9681238615664846,0.9409722222222222,0.9134396355353075,1098.0,1440.0,1317.0,3855.0,3.0,0.14631415700769876,0.24932095482972888
ATP,Nuno Borges,1222,764,1242,462,0.6252045826513911,0.3719806763285024,0.49756493506493504,0.9642857142857143,0.9883720930232558,0.968,168.0,86.0,125.0,379.0,1.0,1.275233784198589,-0.5036828168053248
ATP,Oscar Otte,1316,851,1259,446,0.6466565349544073,0.35424940428911833,0.5036893203883495,0.898989898989899,0.9158878504672897,0.9065420560747663,99.0,107.0,107.0,313.0,2.0,-1.2849540627559848,-1.0645361011820242
ATP,P Carreno Busta,989,639,1053,436,0.6461071789686552,0.4140550807217474,0.5264446620959843,,,,,,,,,,
ATP,P. Carreno Busta,1915,1251,2005,775,0.6532637075718015,0.3865336658354115,0.5168367346938776,,,,,,,,,,
ATP,P. Herbert,1525,948,1436,523,0.6216393442622951,0.36420612813370473,0.4967916244511989,,,,,,,,,,
ATP,Pablo Andujar,1233,728,1198,451,0.5904298459042985,0.3764607679465776,0.48498560263266144,0.890625,0.8142857142857143,0.8928571428571429,128.0,70.0,84.0,282.0,0.0,-2.9612390640308166,-0.9206726593935085
ATP,Pablo Carreno Busta,3374,2145,3274,1214,0.6357439241256668,0.37080024434941966,0.5052647412755716,0.9629629629629629,0.9299065420560748,0.8604651162790697,270.0,214.0,258.0,742.0,6.0,-0.5906398602661409,0.7388723684065569
ATP,Pablo Cuevas,1343,833,1260,404,0.620253164556962,0.32063492063492066,0.4752208989627353,,,,,,,,,,
ATP,Paolo Lorenzi,2070,1321,2041,685,0.6381642512077295,0.33561979421852034,0.4879591340306495,0.960352422907489,0.934640522875817,0.8775510204081632,227.0,153.0,98.0,478.0,6.0,-0.3993440630902675,0.4905958318175715
ATP,Pedro Martinez,1356,798,1289,462,0.588495575221239,0.3584173778122576,0.4763705103969754,0.9470899470899471,0.8723404255319149,0.9166666666666666,189.0,94.0,96.0,379.0,4.0,-1.0924672047378237,-0.10790325482104327
ATP,Peter Gojowczyk,1233,709,1197,436,0.5750202757502028,0.3642439431913116,0.4711934156378601,0.9823008849557522,0.9590163934426229,0.908256880733945,113.0,122.0,109.0,344.0,3.0,0.5574165612887879,0.5694591561716379
ATP,Philipp Kohlschreiber,1921,1245,2013,710,0.6480999479437792,0.35270740188772975,0.49694966954753433,0.9171270718232044,0.8461538461538461,0.8604651162790697,181.0,169.0,172.0,522.0,0.0,-2.4358116301893755,-0.07139040637745964
ATP,Pierre Hugues Herbert,1574,966,1551,532,0.613722998729352,0.34300451321727915,0.47936,0.9180327868852459,0.9354838709677419,0.8404255319148937,61.0,62.0,94.0,217.0,6.0,-1.3631086586296153,0.01866602175224593
ATP,Quentin Halys,1776,1196,1740,575,0.6734234234234234,0.33045977011494254,0.5036973833902162,0.9625,0.963265306122449,0.9349112426035503,80.0,245.0,169.0,494.0,3.0,0.581215930944381,-0.13813278291753361
ATP,R Nadal,1511,1032,1519,694,0.6829913964262078,0.45687952600395,0.5696369636963696,,,,,,,,,,
ATP,R. Bautista Agut,1776,1174,1821,693,0.661036036036036,0.3805601317957166,0.5190436474840144,,,,,,,,,,
ATP,R. Federer,2270,1614,2466,945,0.7110132158590309,0.38321167883211676,0.5403293918918919,,,,,,,,,,
ATP,R. Nadal,2775,1932,2915,1299,0.6962162162162162,0.4456260720411664,0.5678383128295255,,,,,,,,,,
ATP,Radu Albot,2179,1316,2188,743,0.6039467645709041,0.33957952468007313,0.4714907258987864,0.9529411764705882,0.8979591836734694,0.8481012658227848,85.0,98.0,158.0,341.0,6.0,-1.303185019914421,0.7191270421416036
ATP,Rafael Nadal,5671,3945,6246,2607,0.6956445071415976,0.4173871277617675,0.5498028027188051,0.952449567723343,0.928042328042328,0.9226638023630505,694.0,945.0,931.0,2570.0,4.0,-0.17650731550120952,-0.15433742145786664
ATP,Reilly Opelka,1754,1173,1668,492,0.6687571265678449,0.2949640287769784,0.4865575686732905,0.8707865168539326,0.8778625954198473,0.7910447761194029,178.0,131.0,134.0,443.0,0.0,-3.3349808601248663,-0.32502078788752586
ATP,Ricardas Berankis,1634,1026,1647,572,0.627906976744186,0.3472981177899211,0.48704663212435234,0.9411764705882353,0.9117647058823529,0.8301886792452831,68.0,68.0,53.0,189.0,6.0,-1.4536216174764678,0.6483901985716815
ATP,Richard Gasquet,2845,1786,2735,983,0.6277680140597539,0.3594149908592322,0.4962365591397849,0.9711191335740073,0.9174917491749175,0.9015151515151515,277.0,303.0,264.0,844.0,4.0,-0.2525274547802316,0.4801601092985473
ATP,Roberto Bautista Agut,4101,2620,4201,1675,0.6388685686417946,0.39871459176386576,0.5173452180197543,0.9453551912568307,0.9129129129129129,0.906060606060606,366.0,333.0,330.0,1029.0,4.0,-0.651117414319469,-0.09499172141539287
ATP,Roberto Carballes Baena,1891,1144,1833,626,0.6049709148598625,0.3415166393889798,0.47529538131041893,0.9553072625698324,0.96,0.9367088607594937,179.0,125.0,158.0,462.0,3.0,0.4471653667896332,-0.30119348718774897
ATP,Robin Haase,1156,724,1136,381,0.6262975778546713,0.335387323943662,0.48211169284467714,0.9428571428571428,0.9137931034482759,0.8446601941747572,70.0,58.0,103.0,231.0,6.0,-1.2622556363644781,0.5218996201613612
ATP,Roger Federer,4528,3231,5007,2012,0.713560070671378,0.4018374276013581,0.5498689040377557,0.8962962962962963,0.8748353096179183,0.8216957605985037,675.0,759.0,802.0,2236.0,0.0,-2.7102492553698685,-0.12666180325353912
ATP,Roman Safiullin,1335,894,1416,550,0.6696629213483146,0.3884180790960452,0.524900036350418,0.9696969696969697,0.9385964912280702,0.9659090909090909,66.0,114.0,88.0,268.0,4.0,0.6375863540093502,-0.28678277297948984
ATP,S Tsitsipas,1770,1201,1778,706,0.6785310734463277,0.39707536557930256,0.5374859075535513,,,,,,,,,,
ATP,S. Tsitsipas,1799,1226,1800,628,0.6814897165091718,0.3488888888888889,0.5151430953042512,,,,,,,,,,
ATP,S. Wawrinka,1845,1229,1751,589,0.6661246612466125,0.33637921187892633,0.5055617352614016,,,,,,,,,,
ATP,Sam Querrey,3358,2307,3391,1102,0.6870160810005956,0.3249778826304925,0.5051118684249518,0.9272727272727272,0.8920863309352518,0.8545918367346939,330.0,417.0,392.0,1139.0,0.0,-1.6999050949002026,0.12685976103946422
ATP,Sebastian Korda,1575,1030,1710,622,0.653968253968254,0.36374269005847953,0.5028919330289193,0.9731543624161074,0.9322916666666666,0.972027972027972,149.0,192.0,143.0,484.0,4.0,0.6584899922925121,-0.2716143417094579
ATP,Soonwoo Kwon,1495,920,1493,520,0.6153846153846154,0.348292029470864,0.4819277108433735,0.9752066115702479,0.9439252336448598,0.896551724137931,121.0,107.0,116.0,344.0,3.0,0.1301557134573974,0.5752939749322062
ATP,Stan Wawrinka,4127,2745,4041,1457,0.6651320571843955,0.3605543182380599,0.5144466209598433,0.9664723032069971,0.9194139194139194,0.8765625,686.0,546.0,640.0,1872.0,6.0,-0.5322509687366439,0.6531337429952654
ATP,Stefanos Tsitsipas,3633,2464,3733,1280,0.6782273603082851,0.342887757835521,0.5082812924246538,0.9647887323943662,0.928,0.8558394160583942,568.0,375.0,548.0,1491.0,6.0,-0.6347666625013316,0.8302740789587093
ATP,Steve Johnson,3151,2060,2937,924,0.6537607108854332,0.3146067415730337,0.49014454664914586,0.9252336448598131,0.9162790697674419,0.8656126482213439,214.0,215.0,253.0,682.0,6.0,-1.2857002343314288,-0.07550775994507507
ATP,T. Berdych,1013,678,1005,397,0.6692991115498519,0.39502487562189054,0.5327056491575818,,,,,,,,,,
ATP,T. Fritz,970,649,1063,378,0.6690721649484536,0.35559736594543745,0.5051647811116576,,,,,,,,,,
ATP,T. Sandgren,1593,1071,1595,550,0.672316384180791,0.3448275862068966,0.5084692597239648,,,,,,,,,,
ATP,Tallon Griekspoor,1307,835,1307,432,0.6388676358071921,0.33052792654934965,0.48469778117827084,0.9636363636363636,0.9310344827586207,0.8083333333333333,110.0,116.0,120.0,346.0,5.0,-1.0632060181713245,1.3198340893280045
ATP,Taro Daniel,1594,955,1537,495,0.5991217063989962,0.32205595315549773,0.46311082721175345,0.9754098360655737,0.8529411764705882,0.9345794392523364,122.0,102.0,107.0,331.0,4.0,-0.7775255291053431,0.3146165264774959
ATP,Taylor Fritz,4868,3307,4998,1837,0.6793344289235825,0.367547018807523,0.5213865801743361,0.9809688581314879,0.9546218487394958,0.9144144144144144,578.0,595.0,666.0,1839.0,3.0,0.5351879913917673,0.4819525618995035
ATP,Tennys Sandgren,1693,1055,1593,503,0.6231541642055523,0.3157564344005022,0.47413268411442483,0.9496402877697842,0.8256880733944955,0.9009009009009009,139.0,109.0,111.0,359.0,0.0,-1.85903720000795,0.19387383964270555
ATP,Thanasi Kokkinakis,1502,958,1416,444,0.6378162450066578,0.3135593220338983,0.48046607265250174,0.9035087719298246,0.9385964912280702,0.9264705882352942,114.0,114.0,136.0,364.0,6.0,-0.7102044256039749,-1.2259648007091961
ATP,Thiago Monteiro,1810,1142,1688,475,0.630939226519337,0.28139810426540285,0.46226415094339623,0.9478260869565217,0.9105691056910569,0.925531914893617,115.0,123.0,94.0,332.0,4.0,-0.46160232412318253,-0.2524786560872676
ATP,Thomas Fabbiano,1185,754,1233,443,0.6362869198312237,0.35928629359286296,0.49503722084367247,0.8783783783783784,0.8807339449541285,0.9166666666666666,74.0,109.0,108.0,291.0,2.0,-1.9828063990321798,-1.5435181700225131
ATP,Tomas Berdych,1428,973,1436,502,0.6813725490196079,0.34958217270194986,0.515013966480447,0.9504132231404959,0.9267015706806283,0.875,121.0,191.0,168.0,480.0,6.0,-0.6806895417139344,0.32587040596975114
ATP,Tomas Martin Etcheverry,1436,926,1437,500,0.6448467966573816,0.34794711203897005,0.49634528367560043,0.98125,0.9765625,0.9444444444444444,160.0,128.0,126.0,414.0,1.0,1.1335659262583184,0.1238716944952254
ATP,Tommy Paul,2823,1844,2784,1076,0.6532058094226001,0.3864942528735632,0.5207775994292848,0.9693593314763231,0.9656862745098039,0.9390519187358917,359.0,408.0,443.0,1210.0,3.0,0.7553062935626575,-0.0453796580355971
ATP,Ugo Humbert,2565,1663,2691,957,0.6483430799220273,0.3556298773690078,0.4984779299847793,0.9818181818181818,0.8975265017667845,0.9081632653061225,110.0,283.0,294.0,687.0,4.0,-0.31163845215972774,0.6619318325656275
ATP,Vasek Pospisil,1671,1074,1473,445,0.6427289048473968,0.30210454854039376,0.48314249363867684,0.891156462585034,0.9271523178807947,0.9108910891089109,147.0,151.0,202.0,500.0,2.0,-1.2005487815454043,-1.2926659667124472
ATP,Y. Nishioka,1226,727,1221,474,0.5929853181076672,0.3882063882063882,0.4908050674295055,,,,,,,,,,
ATP,Yoshihito Nishioka,2133,1252,1971,648,0.586966713548992,0.3287671232876712,0.46296296296296297,0.9426751592356688,0.9578947368421052,0.8161764705882353,157.0,190.0,136.0,483.0,6.0,-0.9195707964090677,0.7562090341783381
ATP,Yuichi Sugita,1179,704,1103,367,0.5971162001696353,0.3327289211242067,0.46932515337423314,0.9230769230769231,0.9701492537313433,0.9375,39.0,67.0,64.0,170.0,6.0,0.12408983633065383,-0.9934746667526229
ATP,Zhizhen Zhang,1256,794,1191,408,0.6321656050955414,0.3425692695214106,0.4912137310993053,0.990909090909091,0.967032967032967,0.9787234042553191,110.0,91.0,94.0,295.0,1.0,1.4694143873614465,-0.03461274284128722
